"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
539008   ,20200824  ,914547  ,24082020  ,45500       ,"   משקי הגליל העליון",.00    ,50  ,24  ,95     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
539009   ,20200824  ,914547  ,24082020  ,25950       ,"   משקי הגליל העליון",.00    ,50  ,24  ,63     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
539011   ,20200824  ,911245  ,24082020  ,36250       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,95     ,25082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"5             נעם עילית התנופה",25   ,0    ,0    ," "," "
539018   ,20200824  ,3335    ,24082020  ,51200       ,"ש. לרנר - יצור מוצרי",.00    ,52  ,24  ,189    ,16082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       25           ו בולטימור",25   ,0    ,0    ,"2"," "
539027   ,20200824  ,911245  ,24082020  ,80250       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,213    ,25082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"               אביב - יפו מיטב",25   ,0    ,0    ," "," "
539030   ,20200824  ,921666  ,24082020  ,23220       ,"גרינשטיין הרגיל אדרי",.00    ,52  ,24  ,43     ,18082020  ,97   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       7             פה כלניות",25   ,0    ,0    ," "," "
539031   ,20200824  ,914225  ,24082020  ,6500        ,"    משקי עמק בית שאן",.00    ,52  ,24  ,38     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
539033   ,20200824  ,914225  ,24082020  ,6000        ,"    משקי עמק בית שאן",.00    ,52  ,24  ,36     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
539034   ,20200824  ,916707  ,24082020  ,56200       ,"א.ש.ק עמותה לפיתוח ש",.00    ,52  ,24  ,242    ,19082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"           יית ביאליק הנרקיסים",25   ,0    ,0    ," "," "
539040   ,20200824  ,923514  ,24082020  ,30800       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,88     ,13082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1               ר אפרים אודם",25   ,0    ,0    ," "," "
539042   ,20200824  ,923514  ,24082020  ,37700       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,80     ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1            ת שערים לא ידוע",25   ,0    ,0    ," "," "
539045   ,20200824  ,918207  ,24082020  ,115400      ,"אמ.איי.פי מוטוראד או",.00    ,52  ,24  ,235    ,19082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      1            לב לא ידוע-",2    ,0    ,0    ," "," "
539052   ,20200824  ,811855  ,24082020  ,16000       ,"   נכסים ובניין בע""מ",.00    ,52  ,24  ,20     ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539053   ,20200824  ,916567  ,24082020  ,16800       ,"ישפרו חברה ישראלית ל",.00    ,52  ,24  ,21     ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539054   ,20200824  ,910881  ,24082020  ,12300       ,"נוה-גד בנין ופיתוח ב",.00    ,52  ,24  ,19     ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539055   ,20200824  ,916568  ,24082020  ,2400        ,"ישפרו כלל נס ציונה ב",.00    ,52  ,24  ,3      ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539056   ,20200824  ,923514  ,24082020  ,52750       ," מועדון הטבות לעובדי",.00    ,52  ,24  ,100    ,18082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1   וז חיים בית ראשון במולדת",25   ,0    ,0    ," "," "
539057   ,20200824  ,922107  ,24082020  ,4800        ,"קריית יהודית פארק תע",.00    ,52  ,24  ,6      ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539065   ,20200824  ,915679  ,24082020  ,8460        ,"  ישפרו עין כרם בע""מ",.00    ,52  ,24  ,36     ,25082020  ,2    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
539094   ,20200824  ,911245  ,24082020  ,80000       ,"     לשכת רואי חשבון",.00    ,52  ,24  ,160    ,25082020  ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      72        פה שד ההסתדרות",25   ,0    ,0    ," "," "
539095   ,20200824  ,907582  ,24082020  ,1000        ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,4      ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
539096   ,20200824  ,907582  ,24082020  ,4000        ,"התאחדות המלאכה והתעש",.00    ,52  ,24  ,10     ,24082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1       פה דרך דיין משה",25   ,0    ,0    ," "," "
539099   ,20200824  ,914846  ,24082020  ,39600       ,"""אף אנדסי ליקוריס בע",.00    ,52  ,24  ,103    ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  8          יית אתא דרך דשנים",25   ,0    ,0    ,"1"," "
539110   ,20200824  ,926504  ,24082020  ,18200       ,"קרונוס ישראל ג.ש גיד",.00    ,40  ,24  ,1      ,0         ,6    ," "," ",0          ,0  ,7  ,"ש","שי",0   ,"    1            שמואל לא ידוע",25   ,0    ,0    ," "," "
539118   ,20200824  ,924448  ,24082020  ,440000      ," ועד עובדי מנמ""ש בית",.00    ,52  ,24  ,1100   ,25082020  ,95   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1            רייה לא ידוע",3    ,0    ,0    ," "," "
539119   ,20200824  ,909907  ,24082020  ,26100       ,"          משקי המפרץ",.00    ,52  ,24  ,99     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
539120   ,20200824  ,909907  ,24082020  ,7500        ,"          משקי המפרץ",.00    ,52  ,24  ,25     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
539121   ,20200824  ,909907  ,24082020  ,1000        ,"          משקי המפרץ",.00    ,52  ,24  ,4      ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
539122   ,20200824  ,909907  ,24082020  ,7400        ,"          משקי המפרץ",.00    ,52  ,24  ,19     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        1            ו לא ידוע",25   ,0    ,0    ," "," "
539123   ,20200824  ,924054  ,24082020  ,51000       ,"ועד העובדים- משרד הר",.00    ,52  ,24  ,255    ,13082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       5          פה חסן שוקרי",25   ,0    ,0    ," "," "
539126   ,20200824  ,914225  ,24082020  ,22400       ,"    משקי עמק בית שאן",.00    ,52  ,24  ,66     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1            ת שאן לא ידוע",25   ,0    ,0    ," "," "
539129   ,20200824  ,924329  ,24082020  ,340000      ," בית חולים נהריה-ועד",.00    ,52  ,24  ,850    ,25082020  ,3    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1            רייה לא ידוע",3    ,0    ,0    ," "," "
539138   ,20200824  ,923061  ,24082020  ,23710       ,"      ראלי וייס בע""מ",.00    ,52  ,24  ,91     ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  9               ח תקווה גליס",25   ,0    ,0    ,"2"," "
539143   ,20200824  ,917161  ,24082020  ,18000       ,"           פרו-וואלי",.00    ,52  ,24  ,74     ,24082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"    1           ת ישי אקליפטוס",25   ,0    ,0    ,"2"," "
539147   ,20200824  ,7580    ,24082020  ,146000      ,"מפעלי ע. שנפ ושות' ב",.00    ,52  ,24  ,131    ,25082020  ,95   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     22             ניה שכטרמן",2    ,0    ,0    ," "," "
539150   ,20200824  ,2520    ,24082020  ,9000        ,"תעשיות רדימיקס (ישרא",.00    ,52  ,24  ,30     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   155             ת גן ביאליק",25   ,0    ,0    ," "," "
539152   ,20200824  ,910177  ,24082020  ,33900       ,"בטח תורן סוכנות לביט",.00    ,52  ,24  ,70     ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"              אביב - יפו המסגר",25   ,0    ,0    ,"1"," "
539185   ,20200824  ,917768  ,24082020  ,2700        ,"משקי עמק הירדן אגודה",.00    ,50  ,24  ,9      ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
539186   ,20200824  ,911611  ,24082020  ,9000        ,"    פאוור ביירס בע""מ",.00    ,52  ,24  ,45     ,23082020  ,4    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   112            יפין לא ידוע",25   ,0    ,0    ," "," "
539187   ,20200824  ,911611  ,24082020  ,6000        ,"    פאוור ביירס בע""מ",.00    ,52  ,24  ,14     ,23082020  ,4    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  7              ר יהודה הפלדה",25   ,0    ,0    ," "," "
539189   ,20200824  ,911847  ,24082020  ,177750      ,"מועצה מקומית באר יעק",.00    ,52  ,24  ,625    ,25082020  ,95   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"   2         ר יעקב ז'בוטינסקי",2    ,0    ,0    ," "," "
539199   ,20200824  ,4393    ,24082020  ,100000      ,"טכניון ארגון הסגל הא",.00    ,52  ,24  ,200    ,25082020  ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1           פה שד שיקגו",25   ,0    ,0    ," "," "
539207   ,20200824  ,908572  ,24082020  ,6000        ,"  פארק תעשייה קיסריה",.00    ,52  ,24  ,17     ,20082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     7               סריה האשל",25   ,0    ,0    ,"2"," "
539209   ,20200824  ,918855  ,24082020  ,15000       ,"יעדים לצפון- מייסודה",.00    ,52  ,24  ,30     ,23082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"     1               מיאל דרור",25   ,0    ,0    ," "," "
539219   ,20200824  ,923487  ,24082020  ,50400       ,"עד 120 רמת החייל -שו",.00    ,52  ,24  ,191    ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"        אביב - יפו ולנברג ראול",25   ,0    ,0    ," "," "
539220   ,20200824  ,914824  ,24082020  ,30000       ,"   וואן שילוב מערכות",.00    ,52  ,24  ,40     ,16082020  ,96   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ," 17         ח תקווה יגיע כפיים",25   ,0    ,0    ," "," "
539221   ,20200824  ,927109  ,24082020  ,70600       ," עד 120 מרכזי מגורים",.00    ,52  ,24  ,270    ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"0           שון לציון סמילנסקי",25   ,0    ,0    ," "," "
539222   ,20200824  ,904352  ,24082020  ,67750       ,"עד 120 הוד השרון שות",.00    ,52  ,24  ,229    ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1               ד השרון טווס",25   ,0    ,0    ," "," "
539224   ,20200824  ,926545  ,24082020  ,5000        ,"טי.איי.טי. - תדביק ט",.00    ,52  ,24  ,10     ,25082020  ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  4            ח תקווה בלטימור",25   ,0    ,0    ," "," "
539225   ,20200824  ,910275  ,24082020  ,7000        ,"          תדביק בע""מ",.00    ,52  ,24  ,14     ,25082020  ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  4            ח תקווה בלטימור",25   ,0    ,0    ," "," "
539226   ,20200824  ,448573  ,24082020  ,3000        ,"אמי - מתום מהנדסים י",.00    ,52  ,24  ,4      ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       3               פה יבנה",25   ,0    ,0    ,"2"," "
539227   ,20200824  ,926544  ,24082020  ,95000       ,"       תדביק-פק בע""מ",.00    ,52  ,24  ,205    ,25082020  ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"      1            גב. לא ידוע",25   ,0    ,0    ," "," "
539229   ,20200824  ,913164  ,24082020  ,30600       ,"התאחדות התעשיינים בי",.00    ,52  ,24  ,102    ,16082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  1      ר יהודה נתניהו יהונתן",25   ,0    ,0    ,"2"," "
539230   ,20200824  ,926546  ,24082020  ,15750       ,"תדביק מערכות הדבקה ו",.00    ,52  ,24  ,35     ,25082020  ,79   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"  4            ח תקווה בלטימור",25   ,0    ,0    ," "," "
539231   ,20200824  ,904098  ,24082020  ,8000        ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,18     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539233   ,20200824  ,925162  ,24082020  ,18000       ,"ישע תכנון תנאים סוצי",.00    ,52  ,24  ,135    ,17082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       יית ביאליק שד בן גוריון",25   ,0    ,0    ," "," "
539234   ,20200824  ,904098  ,24082020  ,33650       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,84     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539235   ,20200824  ,904098  ,24082020  ,600         ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,2      ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539236   ,20200824  ,904098  ,24082020  ,2700        ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,18     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539237   ,20200824  ,904098  ,24082020  ,4600        ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,17     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539238   ,20200824  ,904098  ,24082020  ,5000        ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,10     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539239   ,20200824  ,904098  ,24082020  ,14100       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,63     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539240   ,20200824  ,904098  ,24082020  ,30000       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,67     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539242   ,20200824  ,904098  ,24082020  ,6950        ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,23     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539245   ,20200824  ,904098  ,24082020  ,33800       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,146    ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539246   ,20200824  ,917768  ,24082020  ,24600       ,"משקי עמק הירדן אגודה",.00    ,50  ,24  ,74     ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"      1             ריה העמקים",25   ,0    ,0    ," "," "
539248   ,20200824  ,904098  ,24082020  ,41650       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,158    ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539250   ,20200824  ,904098  ,24082020  ,21600       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,85     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539252   ,20200824  ,904098  ,24082020  ,24800       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,74     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539254   ,20200824  ,904098  ,24082020  ,64100       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,233    ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539255   ,20200824  ,904098  ,24082020  ,28000       ,"גרנות ארגון שיתופי א",.00    ,52  ,24  ,80     ,25082020  ,80   ,"כ"," ",0          ,0  ,3  ,"ש","שי",0   ,"       1            רה לא ידוע",25   ,0    ,0    ," "," "
539256   ,20200824  ,914547  ,24082020  ,38325       ,"   משקי הגליל העליון",.00    ,50  ,24  ,117    ,0         ,80   ,"כ","ח",0          ,0  ,3  ,"ש","שי",0   ,"1            יית שמונה לא ידוע",25   ,0    ,0    ," "," "
