"        עסקה","     ת.אספקה","   מספר חברה","     ת.אספקה","        סכום","     שם לקוח","        הנחה"," סטטוס כספים"," סטטוס שיווק","      מעטפות","     ת.תשלום","     א.תשלום","  אישור כספי","   עסקת סניף","       זיכוי","            ","      סוג תו","        ילקח","   שי ארגוני","        סיבה","       כתובת","        1 שי","        2 שי","        3 שי","  תיאום הפצה","      מתמשכת"
541830   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541831   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541833   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541834   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541835   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541836   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541837   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541838   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541839   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541840   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541842   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541843   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541844   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541845   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541846   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541847   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541848   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541849   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541850   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,44  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",20  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541852   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541853   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541854   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541855   ,20200831  ,916023  ,31082020  ,80000       ,"   א.ברטלר תווי קניה",.00    ,40  ,24  ,800    ,0         ,6    ," "," ",0          ,0  ,2  ,"י","שי",21  ,"0     שון לציון שמוטקין בנימין",25   ,0    ,0    ," "," "
541863   ,20200831  ,923012  ,31082020  ,19150       ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,56     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541864   ,20200831  ,923012  ,31082020  ,13200       ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,30     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541866   ,20200831  ,923012  ,31082020  ,33500       ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,67     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541886   ,20200831  ,923012  ,31082020  ,33750       ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,74     ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",25   ,0    ,0    ,"2"," "
541887   ,20200831  ,923012  ,31082020  ,206750      ,"ביי מי טכנולוגיות בע",.00    ,48  ,24  ,383    ,25082020  ,6    ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו נחלת יצחק",3    ,0    ,0    ,"2"," "
541972   ,20200831  ,916553  ,31082020  ,37500       ,"ארגון המהנדסים והאדר",.00    ,48  ,24  ,75     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     3              צליה משכית",25   ,0    ,0    ," "," "
542004   ,20200831  ,910002  ,31082020  ,55000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,550    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"              אביב - יפו נחמני",25   ,0    ,0    ," "," "
542005   ,20200831  ,910002  ,31082020  ,15100       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,67     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  5         ח תקווה הרב אלקלעי",25   ,0    ,0    ," "," "
542006   ,20200831  ,910002  ,31082020  ,82050       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,186    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"           אביב - יפו יצחק שדה",25   ,0    ,0    ," "," "
542007   ,20200831  ,910002  ,31082020  ,50000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,260    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"   11          ר סבא עתירי ידע",25   ,0    ,0    ," "," "
542008   ,20200831  ,910002  ,31082020  ,25000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,45     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"           יית מוצקין קדיש לוז",25   ,0    ,0    ," "," "
542009   ,20200831  ,910002  ,31082020  ,42000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,170    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     40               ניה הקדר",25   ,0    ,0    ," "," "
542010   ,20200831  ,910002  ,31082020  ,27400       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,73     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      21       פה חלוצי התעשיה",25   ,0    ,0    ," "," "
542011   ,20200831  ,910002  ,31082020  ,18500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,37     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"  40       ר יונה שד מנחם בגין",25   ,0    ,0    ," "," "
542012   ,20200831  ,910002  ,31082020  ,79300       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,101    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"7             נעם עילית היצירה",25   ,0    ,0    ," "," "
542013   ,20200831  ,910002  ,31082020  ,29000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,109    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      22              רה קומבה",25   ,0    ,0    ," "," "
542014   ,20200831  ,910002  ,31082020  ,40000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,96     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"             אביב - יפו הירקון",25   ,0    ,0    ," "," "
542015   ,20200831  ,910002  ,31082020  ,85000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,170    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"               וד-מונוסון שבזי",25   ,0    ,0    ," "," "
542018   ,20200831  ,910002  ,31082020  ,61600       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,112    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     1          דסיה שבזי שלום",25   ,0    ,0    ," "," "
542019   ,20200831  ,910002  ,31082020  ,20700       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,109    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       1            יר לא ידוע",25   ,0    ,0    ," "," "
542020   ,20200831  ,910002  ,31082020  ,44500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,116    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    21               מיאל הנפח",25   ,0    ,0    ," "," "
542023   ,20200831  ,910002  ,31082020  ,13000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,26     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542024   ,20200831  ,910002  ,31082020  ,7700        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,11     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542026   ,20200831  ,910002  ,31082020  ,10850       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,31     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542027   ,20200831  ,910002  ,31082020  ,2300        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,7      ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542028   ,20200831  ,910002  ,31082020  ,5000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,20     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
542030   ,20200831  ,910002  ,31082020  ,5400        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,15     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542031   ,20200831  ,910002  ,31082020  ,6500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,16     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542033   ,20200831  ,910002  ,31082020  ,8500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542034   ,20200831  ,910002  ,31082020  ,5000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,35     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542035   ,20200831  ,910002  ,31082020  ,14000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,35     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542036   ,20200831  ,910002  ,31082020  ,6400        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,32     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542037   ,20200831  ,910002  ,31082020  ,20000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,40     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542039   ,20200831  ,910002  ,31082020  ,4500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,9      ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542040   ,20200831  ,910002  ,31082020  ,3150        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,12     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542041   ,20200831  ,910002  ,31082020  ,4400        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542042   ,20200831  ,910002  ,31082020  ,2400        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,6      ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542043   ,20200831  ,910002  ,31082020  ,2500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,5      ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
542044   ,20200831  ,910002  ,31082020  ,3700        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,11     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542045   ,20200831  ,910002  ,31082020  ,6000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,14     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542046   ,20200831  ,910002  ,31082020  ,18400       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,48     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       1            וע לא ידוע",25   ,0    ,0    ," "," "
542047   ,20200831  ,910002  ,31082020  ,6000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,15     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542048   ,20200831  ,910002  ,31082020  ,13500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,51     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542049   ,20200831  ,910002  ,31082020  ,11800       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,80     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542055   ,20200831  ,910002  ,31082020  ,28200       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,141    ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542058   ,20200831  ,910002  ,31082020  ,10000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,100    ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
542288   ,20200831  ,910002  ,31082020  ,8500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,17     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו אלון יגאל",25   ,0    ,0    ," "," "
542289   ,20200831  ,910002  ,31082020  ,5000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,30     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542291   ,20200831  ,910002  ,31082020  ,19450       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,57     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542293   ,20200831  ,910002  ,31082020  ,6000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,27     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542294   ,20200831  ,910002  ,31082020  ,64000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,220    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"             אביב - יפו הצפירה",25   ,0    ,0    ," "," "
542295   ,20200831  ,910002  ,31082020  ,42750       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,80     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"              אביב - יפו המסגר",25   ,0    ,0    ," "," "
542296   ,20200831  ,910002  ,31082020  ,16500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,53     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"    1         ר סבא נתיב האבות",25   ,0    ,0    ," "," "
542297   ,20200831  ,910002  ,31082020  ,40000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,96     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     182        פה שד ההסתדרות",25   ,0    ,0    ," "," "
542298   ,20200831  ,910002  ,31082020  ,10000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,40     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542300   ,20200831  ,910002  ,31082020  ,250         ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,1      ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542301   ,20200831  ,910002  ,31082020  ,4000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,40     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542302   ,20200831  ,910002  ,31082020  ,20000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,100    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"   98          י ברק הרב כהנמן",25   ,0    ,0    ," "," "
542303   ,20200831  ,910002  ,31082020  ,35000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,70     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"      38               רה הזגג",25   ,0    ,0    ," "," "
542304   ,20200831  ,910002  ,31082020  ,4000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,20     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542307   ,20200831  ,910002  ,31082020  ,1400        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,4      ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542308   ,20200831  ,910002  ,31082020  ,3000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,30     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542309   ,20200831  ,910002  ,31082020  ,42000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,124    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542310   ,20200831  ,910002  ,31082020  ,6500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,24     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542311   ,20200831  ,910002  ,31082020  ,36150       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,126    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542312   ,20200831  ,910002  ,31082020  ,23500       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,58     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  5            רת כרמל חת נחום",25   ,0    ,0    ," "," "
542313   ,20200831  ,910002  ,31082020  ,27550       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,82     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542314   ,20200831  ,910002  ,31082020  ,9650        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,27     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542315   ,20200831  ,910002  ,31082020  ,9600        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,24     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542316   ,20200831  ,910002  ,31082020  ,18100       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,87     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542317   ,20200831  ,910002  ,31082020  ,42900       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,99     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"       4           פה פרנץ לוי",25   ,0    ,0    ," "," "
542318   ,20200831  ,910002  ,31082020  ,12800       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,38     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542319   ,20200831  ,910002  ,31082020  ,8900        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,27     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542320   ,20200831  ,910002  ,31082020  ,5000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,11     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542321   ,20200831  ,910002  ,31082020  ,11100       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,33     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     27            ריה בית הלל",25   ,0    ,0    ," "," "
542322   ,20200831  ,910002  ,31082020  ,7000        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,28     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542323   ,20200831  ,910002  ,31082020  ,32250       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,56     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     5            רייה היוצרים",25   ,0    ,0    ," "," "
542324   ,20200831  ,910002  ,31082020  ,7500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,25     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542326   ,20200831  ,910002  ,31082020  ,65000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,410    ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542327   ,20200831  ,910002  ,31082020  ,9100        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,13     ,0         ,32   ,"כ","ח",0          ,0  ,3  ,"ש","שי",92  ,"  1          ת השרון פי גלילות",25   ,0    ,0    ," "," "
542328   ,20200831  ,910002  ,31082020  ,6500        ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,13     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"          אביב - יפו החשמונאים",25   ,0    ,0    ," "," "
542329   ,20200831  ,910002  ,31082020  ,25000       ,"לשכת המסחר תל אביב-י",.00    ,48  ,24  ,37     ,0         ,32   ,"כ"," ",0          ,0  ,3  ,"ש","שי",92  ,"     2  ת גן דרך בן גוריון דוד",25   ,0    ,0    ," "," "
